id,sensor_id,created_at,lat,lon,location_name,ts_utc,max_db,average_db
1131,1,2026-01-10T19:11:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:11:00+00:00,54.43,52.86
1132,1,2026-01-10T19:12:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:12:00+00:00,60.82,56.64
1133,1,2026-01-10T19:13:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:13:00+00:00,59.04,55.93
1134,1,2026-01-10T19:14:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:14:00+00:00,64.13,57.16
1135,1,2026-01-10T19:15:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:15:00+00:00,60.67,54.89
1136,1,2026-01-10T19:16:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:16:00+00:00,60.97,56.47
1137,1,2026-01-10T19:17:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:17:00+00:00,57.99,55.22
1138,1,2026-01-10T19:18:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:18:00+00:00,57.33,54.47
1139,1,2026-01-10T19:19:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:19:00+00:00,61.21,57.93
1140,1,2026-01-10T19:20:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:20:00+00:00,56.26,51.74
1141,1,2026-01-10T19:21:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:21:00+00:00,62.28,58.42
1142,1,2026-01-10T19:22:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:22:00+00:00,54.79,52.53
1143,1,2026-01-10T19:23:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:23:00+00:00,67.94,60.46
1144,1,2026-01-10T19:24:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:24:00+00:00,58.27,52.39
1145,1,2026-01-10T19:25:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:25:00+00:00,57.55,51.16
1146,1,2026-01-10T19:26:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:26:00+00:00,59.61,53.42
1147,1,2026-01-10T19:27:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:27:00+00:00,64.92,58.51
1148,1,2026-01-10T19:28:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:28:00+00:00,61.79,56.13
1149,1,2026-01-10T19:29:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:29:00+00:00,68.08,53.63
1150,1,2026-01-10T19:30:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:30:00+00:00,64.57,57.0
1151,1,2026-01-10T19:31:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:31:00+00:00,59.49,57.99
1152,1,2026-01-10T19:32:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:32:00+00:00,61.44,55.12
1153,1,2026-01-10T19:33:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:33:00+00:00,61.3,57.26
1154,1,2026-01-10T19:34:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:34:00+00:00,66.97,55.2
1155,1,2026-01-10T19:35:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:35:00+00:00,62.18,55.99
1156,1,2026-01-10T19:36:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:36:00+00:00,63.61,58.6
1157,1,2026-01-10T19:37:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:37:00+00:00,62.63,58.25
1158,1,2026-01-10T19:38:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:38:00+00:00,59.93,51.81
1159,1,2026-01-10T19:39:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:39:00+00:00,67.92,57.54
1160,1,2026-01-10T19:40:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:40:00+00:00,59.46,56.29
1161,1,2026-01-10T19:41:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:41:00+00:00,63.9,57.59
1162,1,2026-01-10T19:42:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:42:00+00:00,54.2,52.34
1163,1,2026-01-10T19:43:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:43:00+00:00,70.84,60.75
1164,1,2026-01-10T19:44:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:44:00+00:00,67.92,59.11
1165,1,2026-01-10T19:45:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:45:00+00:00,64.05,54.77
1166,1,2026-01-10T19:46:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:46:00+00:00,60.05,52.22
1167,1,2026-01-10T19:47:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:47:00+00:00,64.31,54.9
1168,1,2026-01-10T19:48:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:48:00+00:00,62.84,54.17
1169,1,2026-01-10T19:49:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:49:00+00:00,67.28,58.66
1170,1,2026-01-10T19:50:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:50:00+00:00,63.98,57.18
1171,1,2026-01-10T19:51:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:51:00+00:00,57.08,54.72
1172,1,2026-01-10T19:52:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:52:00+00:00,61.3,54.57
1173,1,2026-01-10T19:53:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:53:00+00:00,64.15,55.14
1174,1,2026-01-10T19:54:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:54:00+00:00,62.41,54.63
1175,1,2026-01-10T19:55:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:55:00+00:00,66.39,58.48
1176,1,2026-01-10T19:56:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:56:00+00:00,66.49,55.54
1177,1,2026-01-10T19:57:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:57:00+00:00,63.86,56.22
1178,1,2026-01-10T19:58:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:58:00+00:00,58.17,56.35
1179,1,2026-01-10T19:59:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T19:59:00+00:00,64.79,57.72
1180,1,2026-01-10T20:00:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:00:00+00:00,61.94,56.12
1181,1,2026-01-10T20:01:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:01:00+00:00,60.43,56.61
1182,1,2026-01-10T20:02:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:02:00+00:00,64.21,50.97
1183,1,2026-01-10T20:03:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:03:00+00:00,57.89,55.86
1184,1,2026-01-10T20:04:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:04:00+00:00,65.26,54.58
1185,1,2026-01-10T20:05:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:05:00+00:00,65.15,58.09
1186,1,2026-01-10T20:06:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:06:00+00:00,60.26,51.45
1187,1,2026-01-10T20:07:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:07:00+00:00,60.47,56.91
1188,1,2026-01-10T20:08:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:08:00+00:00,61.14,55.6
1189,1,2026-01-10T20:09:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:09:00+00:00,58.07,54.02
1190,1,2026-01-10T20:10:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:10:00+00:00,60.99,57.27
1191,1,2026-01-10T20:11:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:11:00+00:00,55.21,52.76
1192,1,2026-01-10T20:12:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:12:00+00:00,59.1,50.32
1193,1,2026-01-10T20:13:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:13:00+00:00,61.25,54.02
1194,1,2026-01-10T20:14:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:14:00+00:00,60.6,52.45
1195,1,2026-01-10T20:15:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:15:00+00:00,56.83,51.34
1196,1,2026-01-10T20:16:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:16:00+00:00,66.79,58.63
1197,1,2026-01-10T20:17:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:17:00+00:00,64.19,55.63
1198,1,2026-01-10T20:18:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:18:00+00:00,63.42,56.33
1199,1,2026-01-10T20:19:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:19:00+00:00,58.4,54.23
1200,1,2026-01-10T20:20:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:20:00+00:00,61.71,55.15
1201,1,2026-01-10T20:21:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:21:00+00:00,58.86,50.92
1202,1,2026-01-10T20:22:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:22:00+00:00,60.24,54.43
1203,1,2026-01-10T20:23:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:23:00+00:00,62.21,59.28
1204,1,2026-01-10T20:24:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:24:00+00:00,56.52,52.16
1205,1,2026-01-10T20:25:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:25:00+00:00,68.9,57.5
1206,1,2026-01-10T20:26:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:26:00+00:00,66.63,53.15
1207,1,2026-01-10T20:27:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:27:00+00:00,54.13,52.63
1208,1,2026-01-10T20:28:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:28:00+00:00,69.7,56.45
1209,1,2026-01-10T20:29:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:29:00+00:00,63.85,57.64
1210,1,2026-01-10T20:30:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:30:00+00:00,60.24,49.84
1211,1,2026-01-10T20:31:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:31:00+00:00,61.76,53.82
1212,1,2026-01-10T20:32:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:32:00+00:00,57.05,52.44
1213,1,2026-01-10T20:33:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:33:00+00:00,55.68,54.18
1214,1,2026-01-10T20:34:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:34:00+00:00,60.69,56.8
1215,1,2026-01-10T20:35:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:35:00+00:00,60.1,53.12
1216,1,2026-01-10T20:36:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:36:00+00:00,60.7,51.54
1217,1,2026-01-10T20:37:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:37:00+00:00,64.91,58.77
1218,1,2026-01-10T20:38:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:38:00+00:00,64.64,56.75
1219,1,2026-01-10T20:39:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:39:00+00:00,60.66,56.62
1220,1,2026-01-10T20:40:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:40:00+00:00,55.31,53.18
1221,1,2026-01-10T20:41:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:41:00+00:00,63.63,56.92
1222,1,2026-01-10T20:42:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:42:00+00:00,60.65,49.65
1223,1,2026-01-10T20:43:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:43:00+00:00,57.07,51.89
1224,1,2026-01-10T20:44:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:44:00+00:00,61.85,57.03
1225,1,2026-01-10T20:45:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:45:00+00:00,63.86,53.57
1226,1,2026-01-10T20:46:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:46:00+00:00,63.7,55.54
1227,1,2026-01-10T20:47:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:47:00+00:00,59.54,54.24
1228,1,2026-01-10T20:48:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:48:00+00:00,57.08,51.07
1229,1,2026-01-10T20:49:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:49:00+00:00,59.02,54.31
1230,1,2026-01-10T20:50:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:50:00+00:00,54.35,52.85
1231,1,2026-01-10T20:51:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:51:00+00:00,51.98,50.48
1232,1,2026-01-10T20:52:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:52:00+00:00,62.0,54.42
1233,1,2026-01-10T20:53:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:53:00+00:00,50.25,48.33
1234,1,2026-01-10T20:54:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:54:00+00:00,58.35,50.51
1235,1,2026-01-10T20:55:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:55:00+00:00,57.4,53.3
1236,1,2026-01-10T20:56:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:56:00+00:00,58.06,53.41
1237,1,2026-01-10T20:57:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:57:00+00:00,56.06,53.7
1238,1,2026-01-10T20:58:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:58:00+00:00,69.61,59.56
1239,1,2026-01-10T20:59:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T20:59:00+00:00,54.25,52.75
1240,1,2026-01-10T21:00:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:00:00+00:00,59.77,56.14
1241,1,2026-01-10T21:01:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:01:00+00:00,55.3,52.48
1242,1,2026-01-10T21:02:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:02:00+00:00,56.06,52.74
1243,1,2026-01-10T21:03:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:03:00+00:00,58.44,50.88
1244,1,2026-01-10T21:04:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:04:00+00:00,60.14,52.35
1245,1,2026-01-10T21:05:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:05:00+00:00,59.48,52.07
1246,1,2026-01-10T21:06:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:06:00+00:00,58.6,52.36
1247,1,2026-01-10T21:07:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:07:00+00:00,58.85,50.54
1248,1,2026-01-10T21:08:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:08:00+00:00,60.64,53.8
1249,1,2026-01-10T21:09:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:09:00+00:00,63.17,54.37
1250,1,2026-01-10T21:10:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:10:00+00:00,62.5,52.34
1251,1,2026-01-10T21:11:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:11:00+00:00,60.99,54.14
1252,1,2026-01-10T21:12:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:12:00+00:00,58.79,50.69
1253,1,2026-01-10T21:13:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:13:00+00:00,57.77,51.56
1254,1,2026-01-10T21:14:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:14:00+00:00,61.87,51.24
1255,1,2026-01-10T21:15:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:15:00+00:00,52.74,51.24
1256,1,2026-01-10T21:16:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:16:00+00:00,56.02,48.12
1257,1,2026-01-10T21:17:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:17:00+00:00,52.95,51.45
1258,1,2026-01-10T21:18:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:18:00+00:00,60.41,50.51
1259,1,2026-01-10T21:19:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:19:00+00:00,56.18,50.72
1260,1,2026-01-10T21:20:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:20:00+00:00,56.21,51.7
1261,1,2026-01-10T21:21:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:21:00+00:00,54.05,51.87
1262,1,2026-01-10T21:22:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:22:00+00:00,52.4,47.73
1263,1,2026-01-10T21:23:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:23:00+00:00,60.69,52.92
1264,1,2026-01-10T21:24:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:24:00+00:00,63.83,55.06
1265,1,2026-01-10T21:25:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:25:00+00:00,62.67,54.42
1266,1,2026-01-10T21:26:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:26:00+00:00,55.97,48.71
1267,1,2026-01-10T21:27:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:27:00+00:00,57.95,54.76
1268,1,2026-01-10T21:28:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:28:00+00:00,58.94,53.15
1269,1,2026-01-10T21:29:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:29:00+00:00,54.41,52.91
1270,1,2026-01-10T21:30:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:30:00+00:00,66.79,55.32
1271,1,2026-01-10T21:31:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:31:00+00:00,57.21,51.08
1272,1,2026-01-10T21:32:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:32:00+00:00,55.21,50.64
1273,1,2026-01-10T21:33:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:33:00+00:00,59.07,50.91
1274,1,2026-01-10T21:34:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:34:00+00:00,52.88,51.38
1275,1,2026-01-10T21:35:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:35:00+00:00,59.73,53.88
1276,1,2026-01-10T21:36:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:36:00+00:00,55.21,49.87
1277,1,2026-01-10T21:37:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:37:00+00:00,55.67,54.17
1278,1,2026-01-10T21:38:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:38:00+00:00,57.78,52.08
1279,1,2026-01-10T21:39:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:39:00+00:00,57.4,52.32
1280,1,2026-01-10T21:40:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:40:00+00:00,60.45,51.01
1281,1,2026-01-10T21:41:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:41:00+00:00,57.98,51.43
1282,1,2026-01-10T21:42:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:42:00+00:00,59.68,50.81
1283,1,2026-01-10T21:43:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:43:00+00:00,56.73,51.37
1284,1,2026-01-10T21:44:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:44:00+00:00,59.42,50.85
1285,1,2026-01-10T21:45:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:45:00+00:00,54.67,52.05
1286,1,2026-01-10T21:46:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:46:00+00:00,62.26,56.79
1287,1,2026-01-10T21:47:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:47:00+00:00,61.82,54.98
1288,1,2026-01-10T21:48:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:48:00+00:00,56.07,51.02
1289,1,2026-01-10T21:49:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:49:00+00:00,53.62,47.88
1290,1,2026-01-10T21:50:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:50:00+00:00,62.19,55.93
1291,1,2026-01-10T21:51:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:51:00+00:00,65.26,51.04
1292,1,2026-01-10T21:52:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:52:00+00:00,56.99,49.22
1293,1,2026-01-10T21:53:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:53:00+00:00,52.78,47.83
1294,1,2026-01-10T21:54:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:54:00+00:00,49.05,46.5
1295,1,2026-01-10T21:55:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:55:00+00:00,57.32,50.13
1296,1,2026-01-10T21:56:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:56:00+00:00,55.36,52.91
1297,1,2026-01-10T21:57:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:57:00+00:00,49.52,46.8
1298,1,2026-01-10T21:58:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:58:00+00:00,62.17,55.22
1299,1,2026-01-10T21:59:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T21:59:00+00:00,53.99,51.07
1300,1,2026-01-10T22:00:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:00:00+00:00,50.13,47.97
1301,1,2026-01-10T22:01:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:01:00+00:00,52.59,49.96
1302,1,2026-01-10T22:02:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:02:00+00:00,54.57,47.69
1303,1,2026-01-10T22:03:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:03:00+00:00,61.4,54.43
1304,1,2026-01-10T22:04:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:04:00+00:00,55.16,48.99
1305,1,2026-01-10T22:05:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:05:00+00:00,55.03,49.82
1306,1,2026-01-10T22:06:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:06:00+00:00,49.54,47.78
1307,1,2026-01-10T22:07:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:07:00+00:00,56.03,48.15
1308,1,2026-01-10T22:08:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:08:00+00:00,58.71,47.34
1309,1,2026-01-10T22:09:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:09:00+00:00,59.46,51.53
1310,1,2026-01-10T22:10:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:10:00+00:00,52.2,46.9
1311,1,2026-01-10T22:11:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:11:00+00:00,58.29,56.79
1312,1,2026-01-10T22:12:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:12:00+00:00,49.55,48.04
1313,1,2026-01-10T22:13:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:13:00+00:00,61.24,56.67
1314,1,2026-01-10T22:14:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:14:00+00:00,50.26,44.99
1315,1,2026-01-10T22:15:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:15:00+00:00,55.59,48.93
1316,1,2026-01-10T22:16:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:16:00+00:00,56.39,51.33
1317,1,2026-01-10T22:17:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:17:00+00:00,58.2,52.16
1318,1,2026-01-10T22:18:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:18:00+00:00,54.18,52.44
1319,1,2026-01-10T22:19:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:19:00+00:00,51.38,48.55
1320,1,2026-01-10T22:20:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:20:00+00:00,60.59,51.29
1321,1,2026-01-10T22:21:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:21:00+00:00,60.5,50.9
1322,1,2026-01-10T22:22:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:22:00+00:00,60.97,50.52
1323,1,2026-01-10T22:23:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:23:00+00:00,53.05,49.57
1324,1,2026-01-10T22:24:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:24:00+00:00,59.24,53.39
1325,1,2026-01-10T22:25:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:25:00+00:00,51.18,45.34
1326,1,2026-01-10T22:26:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:26:00+00:00,61.58,48.42
1327,1,2026-01-10T22:27:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:27:00+00:00,55.27,49.19
1328,1,2026-01-10T22:28:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:28:00+00:00,57.24,48.29
1329,1,2026-01-10T22:29:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:29:00+00:00,58.01,48.09
1330,1,2026-01-10T22:30:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:30:00+00:00,56.06,51.42
1331,1,2026-01-10T22:31:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:31:00+00:00,51.11,48.09
1332,1,2026-01-10T22:32:00+00:00,44.2361944,-76.4898333,409 Barrie Street,2026-01-10T22:32:00+00:00,51.43,48.53
